domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
trade,57,0.09405564633051802,9.469192213914912,0.017177734375000003,0.01760093816891278,0.01841211730050806,0.024636764352852916,0.07185947218420986,-0.047222707831356944,-1.9167576944499543
trade,55,0.07350705049061018,10.564228236233081,0.015263671875,0.01577651134940791,0.01634475690940795,0.03359869621200882,0.07082732407125657,-0.03722862785924775,-1.1080378688961667
trade,75,0.09483771251931995,10.75585248972122,0.015263671875,0.015495439977997178,0.01621552049817408,0.015184295423487476,0.062360396041603074,-0.0471761006181156,-3.1069008466769064
trade,61,0.07410793346894819,11.004177313939621,0.015263671875,0.015145763459803622,0.015695749862903244,0.007724773970639283,0.02830760458176077,-0.02058283061112149,-2.6645220200489446
trade,76,0.06837665028713517,15.913452330422462,0.010478515625,0.010473319252544749,0.010824223191604367,0.0004959073060743165,0.03299203617920515,-0.03249612887313084,-65.52862182554495
trade,73,0.0520133731767212,15.549985426559669,0.010478515625,0.010718123657016222,0.010991291682124269,0.022866600632302992,0.04893594431456205,-0.02606934368225906,-1.1400620489005016
neural,204,0.4378183134198039,13.544958551799276,0.011946360839829168,0.012304701120294468,0.014944440631189295,0.029995769027049157,0.2509617641352779,-0.22096599510822873,-7.36657207129152
neural,175,0.44516699032004625,13.262036838863697,0.011829407491958079,0.012567199796810912,0.015308506026856447,0.06236933720935749,0.2941058998317156,-0.2317365626223581,-3.7155527478658947
neural,191,0.4231878873415131,13.172926691832394,0.012273965409733845,0.012652212417609898,0.015275801308780047,0.030817017585537933,0.24456936278031233,-0.2137523451947744,-6.936178814444004
neural,158,0.4174359604209686,12.852061981579926,0.01245199110572064,0.012968087681614034,0.015620627288350997,0.04144691170364646,0.2544682336927334,-0.21302132198908696,-5.1396186764955925
neural,228,0.4779654845044411,14.0765111140099,0.011069928341981717,0.011840055061711187,0.01461303251223491,0.06956925970413314,0.32006568252264894,-0.2504964228185158,-3.6006768438210943
neural,273,0.42339391856727016,13.167176707597278,0.012191253115794247,0.012657737521704432,0.015283749975564531,0.03826386028404549,0.25366521639714246,-0.21540135611309696,-5.629368128337379
neural,214,0.4406791752871514,13.143046680171008,0.011874469889737067,0.012680976543902692,0.01541921526365204,0.06791938180437652,0.29851819970326793,-0.23059881789889142,-3.395184282206083
neural,189,0.40402046747824805,12.919682928290523,0.012684699509753507,0.012900213386948753,0.015454069006099207,0.016990065632184116,0.21832361848353432,-0.2013335528513502,-11.850074980579151
neural,178,0.4079969105400933,12.869024810713285,0.012616924080922342,0.01295099427642093,0.015540137446489993,0.026477942908741562,0.23168985933645678,-0.20521191642771522,-7.750296779472843
neural,180,0.3859450887104767,12.57453884640061,0.013083556348498365,0.01325429653544504,0.015760857555007016,0.013049982925037852,0.2046309990338316,-0.19158101610879377,-14.680556728788396
neural,202,0.42574806717842395,13.118172648279334,0.012205270457697644,0.012705021586106948,0.01535549939414209,0.04094551858898953,0.2581039844518688,-0.21715846586287924,-5.303595431586859
neural,164,0.4211909674137297,12.782072369641778,0.012359984550019312,0.013039095840398342,0.015730151042095023,0.054944347837228354,0.2726675327495005,-0.21772318491227216,-3.9626129544937343
neural,201,0.36519600701925486,12.5609052008685,0.013493612794958735,0.013268682790086085,0.015643061077024914,0.016669368559077358,0.15929375733007706,-0.1426243887709997,-8.556076219079426
neural,220,0.41426486511934474,13.1865625138086,0.012428793371310202,0.012639129150765259,0.015204743245870454,0.016923266255321444,0.2233483003239936,-0.20642503406867216,-12.19770638448663
neural,228,0.4063188657869593,13.09663410568071,0.012589220479964032,0.012725916088193564,0.01525959818581043,0.010858147130482413,0.2121162076791293,-0.2012580605486469,-18.535211972780118
neural,208,0.41917249945917273,12.851673610334338,0.012337839063775741,0.012968479570835509,0.015632134268822755,0.05111434050970454,0.26700747092083255,-0.215893130411128,-4.223729149900032
neural,159,0.3594886573339299,12.170900449156537,0.013688347242460371,0.013693864916807939,0.016106031582009128,0.00040309280951406035,0.1766235394766474,-0.17622044666713335,-437.17079241004757
neural,252,0.4612284943410771,13.914033811329436,0.011405445180279618,0.011978314048005197,0.014685436527027144,0.05022766395090727,0.287581176789025,-0.23735351283811773,-4.725553483784409
neural,252,0.4465680452075009,13.49675792198665,0.011715797430083144,0.012348644587835526,0.015050754524365955,0.054016567077832284,0.28465472488620375,-0.23063815780837146,-4.269767033678187
neural,215,0.4284646027817115,13.349208127686232,0.012132712322465643,0.012485135078611917,0.015106359915257316,0.029047318256586963,0.24509338998218,-0.21604607172559304,-7.437728642396381
neural,224,0.42284760314810405,13.192264272054693,0.012242626599888704,0.01263366646010256,0.015251303095099769,0.031940846763831784,0.24575416644974016,-0.2138133196859084,-6.694040411559027
neural,227,0.4324598845038918,13.371222129065917,0.012035837651122627,0.012464579905854098,0.015105890991226943,0.03562213675185964,0.2550760012800572,-0.21945386452819754,-6.160603599970197
neural,220,0.41152208873332685,13.150950028664429,0.012486992715920917,0.012673355636162573,0.015228884869662986,0.014924563862685961,0.21957986331217733,-0.20465529944949137,-13.712648487497905
neural,259,0.4532477995115807,13.84773886510224,0.011569348033210837,0.012035659271903533,0.014708675951427636,0.04030574906676752,0.27134873194280956,-0.23104298287604205,-5.732258738575668
neural,172,0.43604588721017645,12.945446372879964,0.012028783159703576,0.012874539963011602,0.015625346161302792,0.07031108567500917,0.298996411677592,-0.22868532600258284,-3.25247894385191
neural,249,0.48889841483471813,14.186982671666502,0.010821793767530202,0.011747858619685539,0.014562178253550193,0.08557406212396221,0.34563442682142687,-0.26006036469746463,-3.0390092270814657
